,player,player_url,position,score,manager_id,opponent_id,matchup_url,manager,league_url
1,A. Brown,https://sports.yahoo.com/nfl/players/31883,WR,13.13,1,9,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=12&mid1=1&mid2=9,ImJACKEDtoThePITTS,https://football.fantasysports.yahoo.com/2023/f1/199957
2,M. Brown,https://sports.yahoo.com/nfl/players/31857,WR,14,1,9,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=12&mid1=1&mid2=9,ImJACKEDtoThePITTS,https://football.fantasysports.yahoo.com/2023/f1/199957
3,C. Ridley,https://sports.yahoo.com/nfl/players/30996,WR,21.63,1,9,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=12&mid1=1&mid2=9,ImJACKEDtoThePITTS,https://football.fantasysports.yahoo.com/2023/f1/199957
4,S. Barkley,https://sports.yahoo.com/nfl/players/30972,RB,5.85,1,9,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=12&mid1=1&mid2=9,ImJACKEDtoThePITTS,https://football.fantasysports.yahoo.com/2023/f1/199957
5,B. Robinson,https://sports.yahoo.com/nfl/players/40055,RB,26.6,1,9,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=12&mid1=1&mid2=9,ImJACKEDtoThePITTS,https://football.fantasysports.yahoo.com/2023/f1/199957
6,L. Thomas,https://sports.yahoo.com/nfl/players/27648,TE,2.88,1,9,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=12&mid1=1&mid2=9,ImJACKEDtoThePITTS,https://football.fantasysports.yahoo.com/2023/f1/199957
7,D. Henry,https://sports.yahoo.com/nfl/players/29279,RB,20.1,1,9,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=12&mid1=1&mid2=9,ImJACKEDtoThePITTS,https://football.fantasysports.yahoo.com/2023/f1/199957
8,M. Stafford,https://sports.yahoo.com/nfl/players/9265,QB,25.65,1,9,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=12&mid1=1&mid2=9,ImJACKEDtoThePITTS,https://football.fantasysports.yahoo.com/2023/f1/199957
9,Denver,https://sports.yahoo.com/nfl/teams/denver/,DEF,25,1,9,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=12&mid1=1&mid2=9,ImJACKEDtoThePITTS,https://football.fantasysports.yahoo.com/2023/f1/199957
0,T. Tagovailoa,https://sports.yahoo.com/nfl/players/32675,QB,22,1,3,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=13&mid1=1&mid2=3,ImJACKEDtoThePITTS,https://football.fantasysports.yahoo.com/2023/f1/199957
1,A. Brown,https://sports.yahoo.com/nfl/players/31883,WR,18.25,1,3,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=13&mid1=1&mid2=3,ImJACKEDtoThePITTS,https://football.fantasysports.yahoo.com/2023/f1/199957
2,M. Brown,https://sports.yahoo.com/nfl/players/31857,WR,0,1,3,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=13&mid1=1&mid2=3,ImJACKEDtoThePITTS,https://football.fantasysports.yahoo.com/2023/f1/199957
3,C. Ridley,https://sports.yahoo.com/nfl/players/30996,WR,5.95,1,3,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=13&mid1=1&mid2=3,ImJACKEDtoThePITTS,https://football.fantasysports.yahoo.com/2023/f1/199957
4,B. Robinson,https://sports.yahoo.com/nfl/players/40055,RB,10.05,1,3,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=13&mid1=1&mid2=3,ImJACKEDtoThePITTS,https://football.fantasysports.yahoo.com/2023/f1/199957
5,D. Henry,https://sports.yahoo.com/nfl/players/29279,RB,24.95,1,3,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=13&mid1=1&mid2=3,ImJACKEDtoThePITTS,https://football.fantasysports.yahoo.com/2023/f1/199957
6,L. Thomas,https://sports.yahoo.com/nfl/players/27648,TE,2,1,3,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=13&mid1=1&mid2=3,ImJACKEDtoThePITTS,https://football.fantasysports.yahoo.com/2023/f1/199957
7,E. Moore,https://sports.yahoo.com/nfl/players/33422,WR,12.38,1,3,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=13&mid1=1&mid2=3,ImJACKEDtoThePITTS,https://football.fantasysports.yahoo.com/2023/f1/199957
8,M. Stafford,https://sports.yahoo.com/nfl/players/9265,QB,25.75,1,3,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=13&mid1=1&mid2=3,ImJACKEDtoThePITTS,https://football.fantasysports.yahoo.com/2023/f1/199957
9,Atlanta,https://sports.yahoo.com/nfl/teams/atlanta/,DEF,24.5,1,3,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=13&mid1=1&mid2=3,ImJACKEDtoThePITTS,https://football.fantasysports.yahoo.com/2023/f1/199957
0,T. Tagovailoa,https://sports.yahoo.com/nfl/players/32675,QB,11.5,1,2,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=14&mid1=1&mid2=2,ImJACKEDtoThePITTS,https://football.fantasysports.yahoo.com/2023/f1/199957
1,A. Brown,https://sports.yahoo.com/nfl/players/31883,WR,14.25,1,2,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=14&mid1=1&mid2=2,ImJACKEDtoThePITTS,https://football.fantasysports.yahoo.com/2023/f1/199957
2,C. Ridley,https://sports.yahoo.com/nfl/players/30996,WR,8.63,1,2,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=14&mid1=1&mid2=2,ImJACKEDtoThePITTS,https://football.fantasysports.yahoo.com/2023/f1/199957
3,E. Moore,https://sports.yahoo.com/nfl/players/33422,WR,6.75,1,2,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=14&mid1=1&mid2=2,ImJACKEDtoThePITTS,https://football.fantasysports.yahoo.com/2023/f1/199957
4,B. Robinson,https://sports.yahoo.com/nfl/players/40055,RB,18.65,1,2,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=14&mid1=1&mid2=2,ImJACKEDtoThePITTS,https://football.fantasysports.yahoo.com/2023/f1/199957
5,S. Barkley,https://sports.yahoo.com/nfl/players/30972,RB,21.98,1,2,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=14&mid1=1&mid2=2,ImJACKEDtoThePITTS,https://football.fantasysports.yahoo.com/2023/f1/199957
6,K. Pitts,https://sports.yahoo.com/nfl/players/33392,TE,14.63,1,2,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=14&mid1=1&mid2=2,ImJACKEDtoThePITTS,https://football.fantasysports.yahoo.com/2023/f1/199957
7,D. Henry,https://sports.yahoo.com/nfl/players/29279,RB,18.03,1,2,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=14&mid1=1&mid2=2,ImJACKEDtoThePITTS,https://football.fantasysports.yahoo.com/2023/f1/199957
8,M. Stafford,https://sports.yahoo.com/nfl/players/9265,QB,26.6,1,2,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=14&mid1=1&mid2=2,ImJACKEDtoThePITTS,https://football.fantasysports.yahoo.com/2023/f1/199957
9,Atlanta,https://sports.yahoo.com/nfl/teams/atlanta/,DEF,7,1,2,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=14&mid1=1&mid2=2,ImJACKEDtoThePITTS,https://football.fantasysports.yahoo.com/2023/f1/199957
0,L. Jackson,https://sports.yahoo.com/nfl/players/31002,QB,8.25,2,8,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=1&mid1=2&mid2=8,2ManyUrklesOnYourTeam,https://football.fantasysports.yahoo.com/2023/f1/199957
1,A. St. Brown,https://sports.yahoo.com/nfl/players/33500,WR,17.88,2,8,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=1&mid1=2&mid2=8,2ManyUrklesOnYourTeam,https://football.fantasysports.yahoo.com/2023/f1/199957
2,D. Smith,https://sports.yahoo.com/nfl/players/33398,WR,15.38,2,8,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=1&mid1=2&mid2=8,2ManyUrklesOnYourTeam,https://football.fantasysports.yahoo.com/2023/f1/199957
3,T. Higgins,https://sports.yahoo.com/nfl/players/32703,WR,0,2,8,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=1&mid1=2&mid2=8,2ManyUrklesOnYourTeam,https://football.fantasysports.yahoo.com/2023/f1/199957
4,J. Conner,https://sports.yahoo.com/nfl/players/30218,RB,9.7,2,8,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=1&mid1=2&mid2=8,2ManyUrklesOnYourTeam,https://football.fantasysports.yahoo.com/2023/f1/199957
5,R. White,https://sports.yahoo.com/nfl/players/34047,RB,6.15,2,8,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=1&mid1=2&mid2=8,2ManyUrklesOnYourTeam,https://football.fantasysports.yahoo.com/2023/f1/199957
6,E. Engram,https://sports.yahoo.com/nfl/players/30136,TE,8.63,2,8,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=1&mid1=2&mid2=8,2ManyUrklesOnYourTeam,https://football.fantasysports.yahoo.com/2023/f1/199957
7,D. Johnson,https://sports.yahoo.com/nfl/players/31898,WR,7.5,2,8,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=1&mid1=2&mid2=8,2ManyUrklesOnYourTeam,https://football.fantasysports.yahoo.com/2023/f1/199957
8,J. Allen,https://sports.yahoo.com/nfl/players/30977,QB,11.4,2,8,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=1&mid1=2&mid2=8,2ManyUrklesOnYourTeam,https://football.fantasysports.yahoo.com/2023/f1/199957
9,Baltimore,https://sports.yahoo.com/nfl/teams/baltimore/,DEF,21.5,2,8,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=1&mid1=2&mid2=8,2ManyUrklesOnYourTeam,https://football.fantasysports.yahoo.com/2023/f1/199957
0,L. Jackson,https://sports.yahoo.com/nfl/players/31002,QB,25.25,2,6,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=2&mid1=2&mid2=6,2ManyUrklesOnYourTeam,https://football.fantasysports.yahoo.com/2023/f1/199957
1,A. St. Brown,https://sports.yahoo.com/nfl/players/33500,WR,13.75,2,6,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=2&mid1=2&mid2=6,2ManyUrklesOnYourTeam,https://football.fantasysports.yahoo.com/2023/f1/199957
2,D. Smith,https://sports.yahoo.com/nfl/players/33398,WR,24.38,2,6,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=2&mid1=2&mid2=6,2ManyUrklesOnYourTeam,https://football.fantasysports.yahoo.com/2023/f1/199957
3,T. Higgins,https://sports.yahoo.com/nfl/players/32703,WR,27.13,2,6,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=2&mid1=2&mid2=6,2ManyUrklesOnYourTeam,https://football.fantasysports.yahoo.com/2023/f1/199957
4,R. White,https://sports.yahoo.com/nfl/players/34047,RB,19.55,2,6,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=2&mid1=2&mid2=6,2ManyUrklesOnYourTeam,https://football.fantasysports.yahoo.com/2023/f1/199957
5,B. Hall,https://sports.yahoo.com/nfl/players/33991,RB,0.9,2,6,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=2&mid1=2&mid2=6,2ManyUrklesOnYourTeam,https://football.fantasysports.yahoo.com/2023/f1/199957
6,E. Engram,https://sports.yahoo.com/nfl/players/30136,TE,10.13,2,6,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=2&mid1=2&mid2=6,2ManyUrklesOnYourTeam,https://football.fantasysports.yahoo.com/2023/f1/199957
7,J. Kelley,https://sports.yahoo.com/nfl/players/32782,RB,3.9,2,6,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=2&mid1=2&mid2=6,2ManyUrklesOnYourTeam,https://football.fantasysports.yahoo.com/2023/f1/199957
8,J. Allen,https://sports.yahoo.com/nfl/players/30977,QB,26.4,2,6,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=2&mid1=2&mid2=6,2ManyUrklesOnYourTeam,https://football.fantasysports.yahoo.com/2023/f1/199957
9,Washington,https://sports.yahoo.com/nfl/teams/washington/,DEF,12.5,2,6,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=2&mid1=2&mid2=6,2ManyUrklesOnYourTeam,https://football.fantasysports.yahoo.com/2023/f1/199957
0,L. Jackson,https://sports.yahoo.com/nfl/players/31002,QB,30.2,2,10,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=3&mid1=2&mid2=10,2ManyUrklesOnYourTeam,https://football.fantasysports.yahoo.com/2023/f1/199957
1,A. St. Brown,https://sports.yahoo.com/nfl/players/33500,WR,17.65,2,10,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=3&mid1=2&mid2=10,2ManyUrklesOnYourTeam,https://football.fantasysports.yahoo.com/2023/f1/199957
2,D. Smith,https://sports.yahoo.com/nfl/players/33398,WR,5.5,2,10,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=3&mid1=2&mid2=10,2ManyUrklesOnYourTeam,https://football.fantasysports.yahoo.com/2023/f1/199957
3,T. Higgins,https://sports.yahoo.com/nfl/players/32703,WR,3.63,2,10,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=3&mid1=2&mid2=10,2ManyUrklesOnYourTeam,https://football.fantasysports.yahoo.com/2023/f1/199957
4,R. White,https://sports.yahoo.com/nfl/players/34047,RB,6.3,2,10,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=3&mid1=2&mid2=10,2ManyUrklesOnYourTeam,https://football.fantasysports.yahoo.com/2023/f1/199957
5,J. Conner,https://sports.yahoo.com/nfl/players/30218,RB,19.05,2,10,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=3&mid1=2&mid2=10,2ManyUrklesOnYourTeam,https://football.fantasysports.yahoo.com/2023/f1/199957
6,E. Engram,https://sports.yahoo.com/nfl/players/30136,TE,11.88,2,10,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=3&mid1=2&mid2=10,2ManyUrklesOnYourTeam,https://football.fantasysports.yahoo.com/2023/f1/199957
7,J. Kelley,https://sports.yahoo.com/nfl/players/32782,RB,2.33,2,10,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=3&mid1=2&mid2=10,2ManyUrklesOnYourTeam,https://football.fantasysports.yahoo.com/2023/f1/199957
8,J. Allen,https://sports.yahoo.com/nfl/players/30977,QB,23.5,2,10,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=3&mid1=2&mid2=10,2ManyUrklesOnYourTeam,https://football.fantasysports.yahoo.com/2023/f1/199957
9,Jacksonville,https://sports.yahoo.com/nfl/teams/jacksonville/,DEF,0,2,10,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=3&mid1=2&mid2=10,2ManyUrklesOnYourTeam,https://football.fantasysports.yahoo.com/2023/f1/199957
0,L. Jackson,https://sports.yahoo.com/nfl/players/31002,QB,30,2,4,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=4&mid1=2&mid2=4,2ManyUrklesOnYourTeam,https://football.fantasysports.yahoo.com/2023/f1/199957
1,A. St. Brown,https://sports.yahoo.com/nfl/players/33500,WR,15.5,2,4,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=4&mid1=2&mid2=4,2ManyUrklesOnYourTeam,https://football.fantasysports.yahoo.com/2023/f1/199957
2,D. Smith,https://sports.yahoo.com/nfl/players/33398,WR,13.25,2,4,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=4&mid1=2&mid2=4,2ManyUrklesOnYourTeam,https://football.fantasysports.yahoo.com/2023/f1/199957
3,T. Higgins,https://sports.yahoo.com/nfl/players/32703,WR,3.38,2,4,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=4&mid1=2&mid2=4,2ManyUrklesOnYourTeam,https://football.fantasysports.yahoo.com/2023/f1/199957
4,J. Conner,https://sports.yahoo.com/nfl/players/30218,RB,6.2,2,4,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=4&mid1=2&mid2=4,2ManyUrklesOnYourTeam,https://football.fantasysports.yahoo.com/2023/f1/199957
5,A. Kamara,https://sports.yahoo.com/nfl/players/30180,RB,15.73,2,4,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=4&mid1=2&mid2=4,2ManyUrklesOnYourTeam,https://football.fantasysports.yahoo.com/2023/f1/199957
6,E. Engram,https://sports.yahoo.com/nfl/players/30136,TE,10.88,2,4,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=4&mid1=2&mid2=4,2ManyUrklesOnYourTeam,https://football.fantasysports.yahoo.com/2023/f1/199957
7,R. White,https://sports.yahoo.com/nfl/players/34047,RB,9.85,2,4,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=4&mid1=2&mid2=4,2ManyUrklesOnYourTeam,https://football.fantasysports.yahoo.com/2023/f1/199957
8,J. Allen,https://sports.yahoo.com/nfl/players/30977,QB,39.7,2,4,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=4&mid1=2&mid2=4,2ManyUrklesOnYourTeam,https://football.fantasysports.yahoo.com/2023/f1/199957
9,Baltimore,https://sports.yahoo.com/nfl/teams/baltimore/,DEF,22.5,2,4,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=4&mid1=2&mid2=4,2ManyUrklesOnYourTeam,https://football.fantasysports.yahoo.com/2023/f1/199957
0,L. Jackson,https://sports.yahoo.com/nfl/players/31002,QB,12.3,2,1,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=5&mid1=2&mid2=1,2ManyUrklesOnYourTeam,https://football.fantasysports.yahoo.com/2023/f1/199957
1,D. Smith,https://sports.yahoo.com/nfl/players/33398,WR,1.25,2,1,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=5&mid1=2&mid2=1,2ManyUrklesOnYourTeam,https://football.fantasysports.yahoo.com/2023/f1/199957
2,G. Davis,https://sports.yahoo.com/nfl/players/32798,WR,21.5,2,1,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=5&mid1=2&mid2=1,2ManyUrklesOnYourTeam,https://football.fantasysports.yahoo.com/2023/f1/199957
3,W. Robinson,https://sports.yahoo.com/nfl/players/33998,WR,4.85,2,1,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=5&mid1=2&mid2=1,2ManyUrklesOnYourTeam,https://football.fantasysports.yahoo.com/2023/f1/199957
4,J. Conner,https://sports.yahoo.com/nfl/players/30218,RB,4.6,2,1,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=5&mid1=2&mid2=1,2ManyUrklesOnYourTeam,https://football.fantasysports.yahoo.com/2023/f1/199957
5,A. Kamara,https://sports.yahoo.com/nfl/players/30180,RB,17.63,2,1,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=5&mid1=2&mid2=1,2ManyUrklesOnYourTeam,https://football.fantasysports.yahoo.com/2023/f1/199957
6,E. Engram,https://sports.yahoo.com/nfl/players/30136,TE,5.5,2,1,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=5&mid1=2&mid2=1,2ManyUrklesOnYourTeam,https://football.fantasysports.yahoo.com/2023/f1/199957
7,B. Hall,https://sports.yahoo.com/nfl/players/33991,RB,27.33,2,1,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=5&mid1=2&mid2=1,2ManyUrklesOnYourTeam,https://football.fantasysports.yahoo.com/2023/f1/199957
8,J. Allen,https://sports.yahoo.com/nfl/players/30977,QB,31.35,2,1,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=5&mid1=2&mid2=1,2ManyUrklesOnYourTeam,https://football.fantasysports.yahoo.com/2023/f1/199957
9,Baltimore,https://sports.yahoo.com/nfl/teams/baltimore/,DEF,10.5,2,1,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=5&mid1=2&mid2=1,2ManyUrklesOnYourTeam,https://football.fantasysports.yahoo.com/2023/f1/199957
0,L. Jackson,https://sports.yahoo.com/nfl/players/31002,QB,19.35,2,9,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=6&mid1=2&mid2=9,2ManyUrklesOnYourTeam,https://football.fantasysports.yahoo.com/2023/f1/199957
1,D. Smith,https://sports.yahoo.com/nfl/players/33398,WR,8,2,9,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=6&mid1=2&mid2=9,2ManyUrklesOnYourTeam,https://football.fantasysports.yahoo.com/2023/f1/199957
2,A. St. Brown,https://sports.yahoo.com/nfl/players/33500,WR,27.5,2,9,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=6&mid1=2&mid2=9,2ManyUrklesOnYourTeam,https://football.fantasysports.yahoo.com/2023/f1/199957
3,G. Davis,https://sports.yahoo.com/nfl/players/32798,WR,2.13,2,9,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=6&mid1=2&mid2=9,2ManyUrklesOnYourTeam,https://football.fantasysports.yahoo.com/2023/f1/199957
4,A. Kamara,https://sports.yahoo.com/nfl/players/30180,RB,14.8,2,9,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=6&mid1=2&mid2=9,2ManyUrklesOnYourTeam,https://football.fantasysports.yahoo.com/2023/f1/199957
5,B. Hall,https://sports.yahoo.com/nfl/players/33991,RB,19.15,2,9,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=6&mid1=2&mid2=9,2ManyUrklesOnYourTeam,https://football.fantasysports.yahoo.com/2023/f1/199957
6,E. Engram,https://sports.yahoo.com/nfl/players/30136,TE,8.63,2,9,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=6&mid1=2&mid2=9,2ManyUrklesOnYourTeam,https://football.fantasysports.yahoo.com/2023/f1/199957
7,R. White,https://sports.yahoo.com/nfl/players/34047,RB,5.6,2,9,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=6&mid1=2&mid2=9,2ManyUrklesOnYourTeam,https://football.fantasysports.yahoo.com/2023/f1/199957
8,J. Allen,https://sports.yahoo.com/nfl/players/30977,QB,15.55,2,9,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=6&mid1=2&mid2=9,2ManyUrklesOnYourTeam,https://football.fantasysports.yahoo.com/2023/f1/199957
9,Baltimore,https://sports.yahoo.com/nfl/teams/baltimore/,DEF,17,2,9,https://football.fantasysports.yahoo.com//f1/199957/matchup?week=6&mid1=2&mid2=9,2ManyUrklesOnYourTeam,https://football.fantasysports.yahoo.com/2023/f1/199957
