position,manager_id,opponent_id,matchup_url,player,player_url,player_id,score,league_url,league_id,manager_key
RB,6,1,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=1&mid2=6&week=15,M. Sanders Phi - RB ,https://sports.yahoo.com/nfl/players/31885,31885,2.13,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.6
RB,6,1,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=1&mid2=6&week=15,D. Foreman Car - RB ,https://sports.yahoo.com/nfl/players/30202,30202,1.13,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.6
TE,6,1,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=1&mid2=6&week=15,G. Kittle SF - TE ,https://sports.yahoo.com/nfl/players/30259,30259,25.63,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.6
W/R/T,6,1,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=1&mid2=6&week=15,G. Everett LAC - TE ,https://sports.yahoo.com/nfl/players/30157,30157,7.25,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.6
Q/WR/T,6,1,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=1&mid2=6&week=15,J. Herbert LAC - QB ,https://sports.yahoo.com/nfl/players/32676,32676,11.9,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.6
DEF,6,1,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=1&mid2=6&week=15,Pittsburgh Pit - DEF ,https://sports.yahoo.com/nfl/teams/pittsburgh/,pittsburgh,11.5,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.6
DEF,6,1,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=1&mid2=6&week=15,Seattle Sea - DEF ,https://sports.yahoo.com/nfl/teams/seattle/,seattle,3,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.6
QB,7,9,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=7&mid2=9&week=16,D. Jones NYG - QB ,https://sports.yahoo.com/nfl/players/31838,31838,24.95,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.7
WR,7,9,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=7&mid2=9&week=16,A. St. Brown Det - WR ,https://sports.yahoo.com/nfl/players/33500,33500,13,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.7
WR,7,9,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=7&mid2=9&week=16,A. Brown Phi - WR ,https://sports.yahoo.com/nfl/players/31883,31883,15.88,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.7
WR,7,9,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=7&mid2=9&week=16,K. Allen LAC - WR ,https://sports.yahoo.com/nfl/players/26699,26699,18.5,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.7
RB,7,9,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=7&mid2=9&week=16,A. Ekeler LAC - RB ,https://sports.yahoo.com/nfl/players/30423,30423,23.88,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.7
RB,7,9,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=7&mid2=9&week=16,S. Barkley NYG - RB ,https://sports.yahoo.com/nfl/players/30972,30972,26.63,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.7
TE,7,9,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=7&mid2=9&week=16,D. Knox Buf - TE ,https://sports.yahoo.com/nfl/players/31928,31928,12.25,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.7
W/R/T,7,9,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=7&mid2=9&week=16,J. Mixon Cin - RB ,https://sports.yahoo.com/nfl/players/30161,30161,17,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.7
Q/WR/T,7,9,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=7&mid2=9&week=16,J. Burrow Cin - QB ,https://sports.yahoo.com/nfl/players/32671,32671,27.38,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.7
DEF,7,9,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=7&mid2=9&week=16,New York NYJ - DEF ,https://sports.yahoo.com/nfl/teams/ny-jets/,ny-jets,7.5,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.7
DEF,7,9,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=7&mid2=9&week=16,Cleveland Cle - DEF ,https://sports.yahoo.com/nfl/teams/cleveland/,cleveland,6.5,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.7
QB,9,7,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=7&mid2=9&week=16,K. Cousins Min - QB ,https://sports.yahoo.com/nfl/players/25812,25812,27.2,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.9
WR,9,7,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=7&mid2=9&week=16,J. Jefferson Min - WR ,https://sports.yahoo.com/nfl/players/32692,32692,28.63,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.9
WR,9,7,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=7&mid2=9&week=16,Z. Jones Jax - WR ,https://sports.yahoo.com/nfl/players/30150,30150,1.88,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.9
WR,9,7,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=7&mid2=9&week=16,D. London Atl - WR ,https://sports.yahoo.com/nfl/players/33963,33963,13.5,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.9
RB,9,7,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=7&mid2=9&week=16,K. Walker III Sea - RB ,https://sports.yahoo.com/nfl/players/33996,33996,14.13,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.9
RB,9,7,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=7&mid2=9&week=16,J. McKinnon KC - RB ,https://sports.yahoo.com/nfl/players/27624,27624,12.25,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.9
TE,9,7,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=7&mid2=9&week=16,T. Hockenson Min - TE ,https://sports.yahoo.com/nfl/players/31840,31840,32.13,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.9
W/R/T,9,7,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=7&mid2=9&week=16,L. Fournette TB - RB ,https://sports.yahoo.com/nfl/players/30117,30117,24.75,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.9
Q/WR/T,9,7,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=7&mid2=9&week=16,D. Prescott Dal - QB ,https://sports.yahoo.com/nfl/players/29369,29369,32.48,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.9
DEF,9,7,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=7&mid2=9&week=16,Dallas Dal - DEF ,https://sports.yahoo.com/nfl/teams/dallas/,dallas,9,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.9
DEF,9,7,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=7&mid2=9&week=16,Baltimore Bal - DEF ,https://sports.yahoo.com/nfl/teams/baltimore/,baltimore,17,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.9
QB,1,10,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=1&mid2=10&week=16,Z. Wilson NYJ - QB ,https://sports.yahoo.com/nfl/players/33390,33390,2.73,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.1
WR,1,10,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=1&mid2=10&week=16,J. Chase Cin - WR ,https://sports.yahoo.com/nfl/players/33393,33393,11.88,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.1
WR,1,10,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=1&mid2=10&week=16,J. Smith-Schuster KC - WR ,https://sports.yahoo.com/nfl/players/30175,30175,4.88,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.1
WR,1,10,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=1&mid2=10&week=16,D. Smith Phi - WR ,https://sports.yahoo.com/nfl/players/33398,33398,30.13,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.1
RB,1,10,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=1&mid2=10&week=16,D. Henry Ten - RB ,https://sports.yahoo.com/nfl/players/29279,29279,20.75,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.1
RB,1,10,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=1&mid2=10&week=16,J. Jacobs LV - RB ,https://sports.yahoo.com/nfl/players/31856,31856,6.75,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.1
TE,1,10,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=1&mid2=10&week=16,M. Andrews Bal - TE ,https://sports.yahoo.com/nfl/players/31056,31056,7.13,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.1
W/R/T,1,10,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=1&mid2=10&week=16,J. Conner Ari - RB ,https://sports.yahoo.com/nfl/players/30218,30218,24.5,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.1
Q/WR/T,1,10,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=1&mid2=10&week=16,T. Huntley Bal - QB ,https://sports.yahoo.com/nfl/players/32993,32993,15,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.1
DEF,1,10,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=1&mid2=10&week=16,Buffalo Buf - DEF ,https://sports.yahoo.com/nfl/teams/buffalo/,buffalo,23,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.1
DEF,1,10,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=1&mid2=10&week=16,Kansas City KC - DEF ,https://sports.yahoo.com/nfl/teams/kansas-city/,kansas-city,20,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.1
QB,10,1,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=1&mid2=10&week=16,D. Carr LV - QB ,https://sports.yahoo.com/nfl/players/27564,27564,8.45,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.1
WR,10,1,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=1&mid2=10&week=16,D. Adams LV - WR ,https://sports.yahoo.com/nfl/players/27581,27581,2.88,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.1
WR,10,1,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=1&mid2=10&week=16,C. Godwin TB - WR ,https://sports.yahoo.com/nfl/players/30197,30197,11.88,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.1
WR,10,1,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=1&mid2=10&week=16,J. Waddle Mia - WR ,https://sports.yahoo.com/nfl/players/33394,33394,26.38,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.1
RB,10,1,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=1&mid2=10&week=16,T. Pollard Dal - RB ,https://sports.yahoo.com/nfl/players/31960,31960,13,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.1
RB,10,1,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=1&mid2=10&week=16,N. Chubb Cle - RB ,https://sports.yahoo.com/nfl/players/31005,31005,13.25,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.1
TE,10,1,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=1&mid2=10&week=16,D. Goedert Phi - TE ,https://sports.yahoo.com/nfl/players/31019,31019,9.88,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.1
W/R/T,10,1,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=1&mid2=10&week=16,D. Swift Det - RB ,https://sports.yahoo.com/nfl/players/32705,32705,3.63,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.1
Q/WR/T,10,1,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=1&mid2=10&week=16,K. Pickett Pit - QB ,https://sports.yahoo.com/nfl/players/33975,33975,15.33,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.1
DEF,10,1,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=1&mid2=10&week=16,Philadelphia Phi - DEF ,https://sports.yahoo.com/nfl/teams/philadelphia/,philadelphia,10,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.1
DEF,10,1,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=1&mid2=10&week=16,Los Angeles LAC - DEF ,https://sports.yahoo.com/nfl/teams/la-chargers/,la-chargers,29.5,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.1
QB,3,6,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=3&mid2=6&week=16,G. Minshew Phi - QB ,https://sports.yahoo.com/nfl/players/32010,32010,26.38,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.3
WR,3,6,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=3&mid2=6&week=16,B. Aiyuk SF - WR ,https://sports.yahoo.com/nfl/players/32695,32695,12.63,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.3
WR,3,6,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=3&mid2=6&week=16,J. Jeudy Den - WR ,https://sports.yahoo.com/nfl/players/32685,32685,17.63,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.3
WR,3,6,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=3&mid2=6&week=16,D. Slayton NYG - WR ,https://sports.yahoo.com/nfl/players/32003,32003,11.88,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.3
RB,3,6,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=3&mid2=6&week=16,Z. Knight NYJ - RB ,https://sports.yahoo.com/nfl/players/34357,34357,2.13,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.3
RB,3,6,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=3&mid2=6&week=16,R. Stevenson NE - RB ,https://sports.yahoo.com/nfl/players/33508,33508,3.13,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.3
TE,3,6,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=3&mid2=6&week=16,T. Kelce KC - TE ,https://sports.yahoo.com/nfl/players/26686,26686,17.13,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.3
W/R/T,3,6,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=3&mid2=6&week=16,D. Cook Min - RB ,https://sports.yahoo.com/nfl/players/30154,30154,11.13,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.3
Q/WR/T,3,6,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=3&mid2=6&week=16,M. Jones NE - QB ,https://sports.yahoo.com/nfl/players/33403,33403,19.88,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.3
DEF,3,6,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=3&mid2=6&week=16,Washington Was - DEF ,https://sports.yahoo.com/nfl/teams/washington/,washington,6,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.3
DEF,3,6,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=3&mid2=6&week=16,New Orleans NO - DEF ,https://sports.yahoo.com/nfl/teams/new-orleans/,new-orleans,16.5,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.3
QB,6,3,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=3&mid2=6&week=16,P. Mahomes KC - QB ,https://sports.yahoo.com/nfl/players/30123,30123,26.2,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.6
WR,6,3,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=3&mid2=6&week=16,T. Hill Mia - WR ,https://sports.yahoo.com/nfl/players/29399,29399,14.88,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.6
WR,6,3,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=3&mid2=6&week=16,C. Kirk Jax - WR ,https://sports.yahoo.com/nfl/players/31017,31017,4.75,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.6
WR,6,3,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=3&mid2=6&week=16,D. Chark Det - WR ,https://sports.yahoo.com/nfl/players/31031,31031,15.5,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.6
RB,6,3,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=3&mid2=6&week=16,M. Sanders Phi - RB ,https://sports.yahoo.com/nfl/players/31885,31885,7.38,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.6
RB,6,3,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=3&mid2=6&week=16,J. Cook Buf - RB ,https://sports.yahoo.com/nfl/players/34019,34019,20,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.6
TE,6,3,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=3&mid2=6&week=16,G. Kittle SF - TE ,https://sports.yahoo.com/nfl/players/30259,30259,30,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.6
W/R/T,6,3,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=3&mid2=6&week=16,J. Wilson Jr. Mia - RB ,https://sports.yahoo.com/nfl/players/31394,31394,11.5,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.6
Q/WR/T,6,3,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=3&mid2=6&week=16,T. Lawrence Jax - QB ,https://sports.yahoo.com/nfl/players/33389,33389,21.83,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.6
DEF,6,3,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=3&mid2=6&week=16,Pittsburgh Pit - DEF ,https://sports.yahoo.com/nfl/teams/pittsburgh/,pittsburgh,16.5,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.6
DEF,6,3,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=3&mid2=6&week=16,New York NYG - DEF ,https://sports.yahoo.com/nfl/teams/ny-giants/,ny-giants,10,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.6
QB,7,10,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=7&mid2=10&week=17,D. Jones NYG - QB ,https://sports.yahoo.com/nfl/players/31838,31838,40.23,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.7
WR,7,10,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=7&mid2=10&week=17,A. St. Brown Det - WR ,https://sports.yahoo.com/nfl/players/33500,33500,9.75,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.7
WR,7,10,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=7&mid2=10&week=17,A. Brown Phi - WR ,https://sports.yahoo.com/nfl/players/31883,31883,20.13,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.7
WR,7,10,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=7&mid2=10&week=17,K. Allen LAC - WR ,https://sports.yahoo.com/nfl/players/26699,26699,11,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.7
RB,7,10,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=7&mid2=10&week=17,A. Ekeler LAC - RB ,https://sports.yahoo.com/nfl/players/30423,30423,34.13,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.7
RB,7,10,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=7&mid2=10&week=17,S. Barkley NYG - RB ,https://sports.yahoo.com/nfl/players/30972,30972,7.63,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.7
TE,7,10,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=7&mid2=10&week=17,D. Knox Buf - TE ,https://sports.yahoo.com/nfl/players/31928,31928,0,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.7
W/R/T,7,10,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=7&mid2=10&week=17,J. Mixon Cin - RB ,https://sports.yahoo.com/nfl/players/30161,30161,0,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.7
Q/WR/T,7,10,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=7&mid2=10&week=17,J. Burrow Cin - QB ,https://sports.yahoo.com/nfl/players/32671,32671,0,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.7
DEF,7,10,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=7&mid2=10&week=17,Cleveland Cle - DEF ,https://sports.yahoo.com/nfl/teams/cleveland/,cleveland,20.5,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.7
DEF,7,10,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=7&mid2=10&week=17,Jacksonville Jax - DEF ,https://sports.yahoo.com/nfl/teams/jacksonville/,jacksonville,24,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.7
QB,10,7,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=7&mid2=10&week=17,K. Pickett Pit - QB ,https://sports.yahoo.com/nfl/players/33975,33975,12.65,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.1
WR,10,7,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=7&mid2=10&week=17,D. Adams LV - WR ,https://sports.yahoo.com/nfl/players/27581,27581,34.63,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.1
WR,10,7,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=7&mid2=10&week=17,C. Godwin TB - WR ,https://sports.yahoo.com/nfl/players/30197,30197,19.5,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.1
WR,10,7,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=7&mid2=10&week=17,J. Waddle Mia - WR ,https://sports.yahoo.com/nfl/players/33394,33394,8,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.1
RB,10,7,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=7&mid2=10&week=17,N. Chubb Cle - RB ,https://sports.yahoo.com/nfl/players/31005,31005,15,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.1
RB,10,7,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=7&mid2=10&week=17,D. Swift Det - RB ,https://sports.yahoo.com/nfl/players/32705,32705,28.63,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.1
TE,10,7,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=7&mid2=10&week=17,D. Goedert Phi - TE ,https://sports.yahoo.com/nfl/players/31019,31019,7.13,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.1
W/R/T,10,7,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=7&mid2=10&week=17,D. Johnson Pit - WR ,https://sports.yahoo.com/nfl/players/31898,31898,5.38,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.1
Q/WR/T,10,7,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=7&mid2=10&week=17,C. Wentz Was - QB ,https://sports.yahoo.com/nfl/players/29236,29236,8.03,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.1
DEF,10,7,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=7&mid2=10&week=17,Philadelphia Phi - DEF ,https://sports.yahoo.com/nfl/teams/philadelphia/,philadelphia,16.5,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.1
DEF,10,7,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=7&mid2=10&week=17,Los Angeles LAC - DEF ,https://sports.yahoo.com/nfl/teams/la-chargers/,la-chargers,12.5,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.1
QB,9,1,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=9&mid2=1&week=17,D. Prescott Dal - QB ,https://sports.yahoo.com/nfl/players/29369,29369,17.48,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.9
WR,9,1,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=9&mid2=1&week=17,J. Jefferson Min - WR ,https://sports.yahoo.com/nfl/players/32692,32692,2.38,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.9
WR,9,1,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=9&mid2=1&week=17,Z. Jones Jax - WR ,https://sports.yahoo.com/nfl/players/30150,30150,4.5,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.9
WR,9,1,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=9&mid2=1&week=17,D. London Atl - WR ,https://sports.yahoo.com/nfl/players/33963,33963,8.38,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.9
RB,9,1,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=9&mid2=1&week=17,L. Fournette TB - RB ,https://sports.yahoo.com/nfl/players/30117,30117,7.88,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.9
RB,9,1,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=9&mid2=1&week=17,T. Allgeier Atl - RB ,https://sports.yahoo.com/nfl/players/34107,34107,18.38,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.9
TE,9,1,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=9&mid2=1&week=17,T. Hockenson Min - TE ,https://sports.yahoo.com/nfl/players/31840,31840,10.88,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.9
W/R/T,9,1,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=9&mid2=1&week=17,K. Walker III Sea - RB ,https://sports.yahoo.com/nfl/players/33996,33996,18.25,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.9
Q/WR/T,9,1,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=9&mid2=1&week=17,K. Cousins Min - QB ,https://sports.yahoo.com/nfl/players/25812,25812,10.88,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.9
DEF,9,1,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=9&mid2=1&week=17,Dallas Dal - DEF ,https://sports.yahoo.com/nfl/teams/dallas/,dallas,15.5,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.9
DEF,9,1,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=9&mid2=1&week=17,Baltimore Bal - DEF ,https://sports.yahoo.com/nfl/teams/baltimore/,baltimore,6,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.9
QB,1,9,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=9&mid2=1&week=17,T. Huntley Bal - QB ,https://sports.yahoo.com/nfl/players/32993,32993,11.5,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.1
WR,1,9,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=9&mid2=1&week=17,J. Chase Cin - WR ,https://sports.yahoo.com/nfl/players/33393,33393,0,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.1
WR,1,9,https://football.fantasysports.yahoo.com/f1/709240/matchup?mid1=9&mid2=1&week=17,J. Smith-Schuster KC - WR ,https://sports.yahoo.com/nfl/players/30175,30175,3.63,https://football.fantasysports.yahoo.com/2022/f1/709240,709240,709240.1
