player_name,player_url,position,faab_spend,failed_bids,awardee,awardee_url,award_timestamp,has_failed_bidders,faab_dollars,sort,season
Noah Fant,https://sports.yahoo.com/nfl/players/31852,TE,$9 Winning Offer,"[['Where Mahomes At?', 'https://football.fantasysports.yahoo.com/2021/f1/696126/9', '$2 (Lower Offer)'], ['Slaw Bunnies', 'https://football.fantasysports.yahoo.com/2021/f1/696126/4', '$0 (Lower Offer)'], ['Shooting For 1st', 'https://football.fantasysports.yahoo.com/2021/f1/696126/5', '$0 (Lower Offer)']]",FonziFonarelli,https://football.fantasysports.yahoo.com/2021/f1/696126/2,"Sep 7, 3:12 am",1,9,"Noah FantFonziFonarelliSep 7, 3:12 am9",2021
Daniel Jones,https://sports.yahoo.com/nfl/players/31838,QB,$7 Winning Offer,"[['Where Mahomes At?', 'https://football.fantasysports.yahoo.com/2021/f1/696126/9', '$1 (Lower Offer)'], ['2 Packers 1 Kupp', 'https://football.fantasysports.yahoo.com/2021/f1/696126/8', '$0 (Lower Offer)']]",Unsolicited Dak pix,https://football.fantasysports.yahoo.com/2021/f1/696126/1,"Sep 7, 3:12 am",1,7,"Daniel JonesUnsolicited Dak pixSep 7, 3:12 am7",2021
DJ Chark,https://sports.yahoo.com/nfl/players/31031,WR,$17 Winning Offer,"[['Najee moma', 'https://football.fantasysports.yahoo.com/2021/f1/696126/6', '$5 (Lower Offer)'], ['Where Mahomes At?', 'https://football.fantasysports.yahoo.com/2021/f1/696126/9', '$3 (Lower Offer)'], ['2 Packers 1 Kupp', 'https://football.fantasysports.yahoo.com/2021/f1/696126/8', '$0 (Lower Offer)']]",Unsolicited Dak pix,https://football.fantasysports.yahoo.com/2021/f1/696126/1,"Sep 7, 3:12 am",1,17,"DJ CharkUnsolicited Dak pixSep 7, 3:12 am17",2021
Darnell Mooney,https://sports.yahoo.com/nfl/players/32843,WR,$4 Winning Offer,"[['Where Mahomes At?', 'https://football.fantasysports.yahoo.com/2021/f1/696126/9', '$3 (Lower Offer)']]",Najee moma,https://football.fantasysports.yahoo.com/2021/f1/696126/6,"Sep 7, 3:12 am",1,4,"Darnell MooneyNajee momaSep 7, 3:12 am4",2021
Michael Gallup,https://sports.yahoo.com/nfl/players/31051,WR,$4 Winning Offer,"[['2 Packers 1 Kupp', 'https://football.fantasysports.yahoo.com/2021/f1/696126/8', '$0 (Lower Offer)']]",Where Mahomes At?,https://football.fantasysports.yahoo.com/2021/f1/696126/9,"Sep 7, 3:12 am",1,4,"Michael GallupWhere Mahomes At?Sep 7, 3:12 am4",2021
Teddy Bridgewater,https://sports.yahoo.com/nfl/players/27560,QB,$0 Winning Offer,"[['Where Mahomes At?', 'https://football.fantasysports.yahoo.com/2021/f1/696126/9', '$0 (Invalid claim due to previous transaction)']]",2 Packers 1 Kupp,https://football.fantasysports.yahoo.com/2021/f1/696126/8,"Sep 7, 3:12 am",1,0,"Teddy Bridgewater2 Packers 1 KuppSep 7, 3:12 am0",2021
Mecole Hardman Jr.,https://sports.yahoo.com/nfl/players/31888,WR,$9 Winning Offer,"[['Where Mahomes At?', 'https://football.fantasysports.yahoo.com/2021/f1/696126/9', '$3 (Lower Offer)']]",Najee moma,https://football.fantasysports.yahoo.com/2021/f1/696126/6,"Sep 7, 3:12 am",1,9,"Mecole Hardman Jr.Najee momaSep 7, 3:12 am9",2021
Deebo Samuel,https://sports.yahoo.com/nfl/players/31868,WR,$20 Winning Offer,"[['Unsolicited Dak pix', 'https://football.fantasysports.yahoo.com/2021/f1/696126/1', '$16 (Lower Offer)'], ['2 Packers 1 Kupp', 'https://football.fantasysports.yahoo.com/2021/f1/696126/8', '$0 (Lower Offer)'], ['Slaw Bunnies', 'https://football.fantasysports.yahoo.com/2021/f1/696126/4', '$0 (Lower Offer)']]",Where Mahomes At?,https://football.fantasysports.yahoo.com/2021/f1/696126/9,"Sep 7, 3:12 am",1,20,"Deebo SamuelWhere Mahomes At?Sep 7, 3:12 am20",2021
Mac Jones,https://sports.yahoo.com/nfl/players/33403,QB,$4 Winning Offer,"[['Unsolicited Dak pix', 'https://football.fantasysports.yahoo.com/2021/f1/696126/1', '$2 (Lower Offer)'], ['Hunt Fournette October', 'https://football.fantasysports.yahoo.com/2021/f1/696126/10', '$0 (Lower Offer)']]",Where Mahomes At?,https://football.fantasysports.yahoo.com/2021/f1/696126/9,"Sep 7, 3:12 am",1,4,"Mac JonesWhere Mahomes At?Sep 7, 3:12 am4",2021
Tyler Huntley,https://sports.yahoo.com/nfl/players/32993,QB,$2 Waiver,,Hot Freshman RBs,https://football.fantasysports.yahoo.com/2021/f1/696126/3,"Dec 23, 3:14 am",0,2,"Tyler HuntleyHot Freshman RBsDec 23, 3:14 am2",2021
Noah Fant,https://sports.yahoo.com/nfl/players/31852,TE,$2 Waiver,,2 Packers 1 Kupp,https://football.fantasysports.yahoo.com/2021/f1/696126/8,"Dec 23, 3:14 am",0,2,"Noah Fant2 Packers 1 KuppDec 23, 3:14 am2",2021
Detroit,https://sports.yahoo.com/nfl/teams/detroit/,DEF,$10 Waiver,,FonziFonarelli,https://football.fantasysports.yahoo.com/2021/f1/696126/2,"Dec 23, 3:14 am",0,10,"DetroitFonziFonarelliDec 23, 3:14 am10",2021
Justin Jackson,https://sports.yahoo.com/nfl/players/31221,RB,$19 Waiver,,2 Packers 1 Kupp,https://football.fantasysports.yahoo.com/2021/f1/696126/8,"Dec 23, 3:14 am",0,19,"Justin Jackson2 Packers 1 KuppDec 23, 3:14 am19",2021
K.J. Osborn,https://sports.yahoo.com/nfl/players/32846,WR,$4 Waiver,,Where Mahomes At?,https://football.fantasysports.yahoo.com/2021/f1/696126/9,"Dec 18, 3:09 am",0,4,"K.J. OsbornWhere Mahomes At?Dec 18, 3:09 am4",2021
Ben Roethlisberger,https://sports.yahoo.com/nfl/players/6770,QB,$1 Waiver,,Hot Freshman RBs,https://football.fantasysports.yahoo.com/2021/f1/696126/3,"Dec 15, 3:58 am",0,1,"Ben RoethlisbergerHot Freshman RBsDec 15, 3:58 am1",2021
Amon-Ra St. Brown,https://sports.yahoo.com/nfl/players/33500,WR,$1 Waiver,,FonziFonarelli,https://football.fantasysports.yahoo.com/2021/f1/696126/2,"Dec 15, 3:58 am",0,1,"Amon-Ra St. BrownFonziFonarelliDec 15, 3:58 am1",2021
Mike Gesicki,https://sports.yahoo.com/nfl/players/31012,TE,$4 Waiver,,FonziFonarelli,https://football.fantasysports.yahoo.com/2021/f1/696126/2,"Dec 15, 3:58 am",0,4,"Mike GesickiFonziFonarelliDec 15, 3:58 am4",2021
Sony Michel,https://sports.yahoo.com/nfl/players/31001,RB,$4 Waiver,,Hot Freshman RBs,https://football.fantasysports.yahoo.com/2021/f1/696126/3,"Dec 10, 3:43 am",0,4,"Sony MichelHot Freshman RBsDec 10, 3:43 am4",2021
Detroit,https://sports.yahoo.com/nfl/teams/detroit/,DEF,$4 Waiver,,2 Packers 1 Kupp,https://football.fantasysports.yahoo.com/2021/f1/696126/8,"Dec 10, 3:43 am",0,4,"Detroit2 Packers 1 KuppDec 10, 3:43 am4",2021
Davis Mills,https://sports.yahoo.com/nfl/players/33455,QB,$1 Waiver,,Najee moma,https://football.fantasysports.yahoo.com/2021/f1/696126/6,"Dec 8, 3:11 am",0,1,"Davis MillsNajee momaDec 8, 3:11 am1",2021
Las Vegas,https://sports.yahoo.com/nfl/teams/las-vegas/,DEF,$5 Waiver,,FonziFonarelli,https://football.fantasysports.yahoo.com/2021/f1/696126/2,"Dec 3, 3:09 am",0,5,"Las VegasFonziFonarelliDec 3, 3:09 am5",2021
Kendrick Bourne,https://sports.yahoo.com/nfl/players/30551,WR,$4 Waiver,,2 Packers 1 Kupp,https://football.fantasysports.yahoo.com/2021/f1/696126/8,"Dec 1, 4:17 am",0,4,"Kendrick Bourne2 Packers 1 KuppDec 1, 4:17 am4",2021
Jacksonville,https://sports.yahoo.com/nfl/teams/jacksonville/,DEF,$2 Waiver,,Shooting For 1st,https://football.fantasysports.yahoo.com/2021/f1/696126/5,"Nov 19, 3:09 am",0,2,"JacksonvilleShooting For 1stNov 19, 3:09 am2",2021
Kadarius Toney,https://sports.yahoo.com/nfl/players/33408,WR,$1 Waiver,,Hot Freshman RBs,https://football.fantasysports.yahoo.com/2021/f1/696126/3,"Nov 17, 3:32 am",0,1,"Kadarius ToneyHot Freshman RBsNov 17, 3:32 am1",2021
Mike Gesicki,https://sports.yahoo.com/nfl/players/31012,TE,$1 Waiver,,FonziFonarelli,https://football.fantasysports.yahoo.com/2021/f1/696126/2,"Nov 17, 3:32 am",0,1,"Mike GesickiFonziFonarelliNov 17, 3:32 am1",2021
J.D. McKissic,https://sports.yahoo.com/nfl/players/29650,RB,$2 Waiver,,2 Packers 1 Kupp,https://football.fantasysports.yahoo.com/2021/f1/696126/8,"Nov 17, 3:32 am",0,2,"J.D. McKissic2 Packers 1 KuppNov 17, 3:32 am2",2021
Dan Arnold,https://sports.yahoo.com/nfl/players/30891,TE,$10 Waiver,,2ManyUrklesOnYourTeam,https://football.fantasysports.yahoo.com/2021/f1/696126/7,"Nov 17, 3:32 am",0,10,"Dan Arnold2ManyUrklesOnYourTeamNov 17, 3:32 am10",2021
Jacksonville,https://sports.yahoo.com/nfl/teams/jacksonville/,DEF,$2 Waiver,,2 Packers 1 Kupp,https://football.fantasysports.yahoo.com/2021/f1/696126/8,"Nov 10, 3:11 am",0,2,"Jacksonville2 Packers 1 KuppNov 10, 3:11 am2",2021
Tyler Conklin,https://sports.yahoo.com/nfl/players/31127,TE,$2 Waiver,,2ManyUrklesOnYourTeam,https://football.fantasysports.yahoo.com/2021/f1/696126/7,"Nov 3, 4:12 am",0,2,"Tyler Conklin2ManyUrklesOnYourTeamNov 3, 4:12 am2",2021
Trevor Siemian,https://sports.yahoo.com/nfl/players/28638,QB,$3 Waiver,,Najee moma,https://football.fantasysports.yahoo.com/2021/f1/696126/6,"Nov 3, 4:12 am",0,3,"Trevor SiemianNajee momaNov 3, 4:12 am3",2021
Michael Gallup,https://sports.yahoo.com/nfl/players/31051,WR,$5 Waiver,,Shooting For 1st,https://football.fantasysports.yahoo.com/2021/f1/696126/5,"Nov 3, 4:12 am",0,5,"Michael GallupShooting For 1stNov 3, 4:12 am5",2021
Jeremy McNichols,https://sports.yahoo.com/nfl/players/30275,RB,$7 Waiver,,Slaw Bunnies,https://football.fantasysports.yahoo.com/2021/f1/696126/4,"Nov 3, 4:12 am",0,7,"Jeremy McNicholsSlaw BunniesNov 3, 4:12 am7",2021
Boston Scott,https://sports.yahoo.com/nfl/players/31171,RB,$9 Waiver,,Hunt Fournette October,https://football.fantasysports.yahoo.com/2021/f1/696126/10,"Nov 3, 4:12 am",0,9,"Boston ScottHunt Fournette OctoberNov 3, 4:12 am9",2021
Jarvis Landry,https://sports.yahoo.com/nfl/players/27591,WR,$27 Waiver,,2ManyUrklesOnYourTeam,https://football.fantasysports.yahoo.com/2021/f1/696126/7,"Nov 3, 4:12 am",0,27,"Jarvis Landry2ManyUrklesOnYourTeamNov 3, 4:12 am27",2021
Robert Tonyan,https://sports.yahoo.com/nfl/players/30777,TE,$1 Waiver,,Where Mahomes At?,https://football.fantasysports.yahoo.com/2021/f1/696126/9,"Oct 27, 4:05 am",0,1,"Robert TonyanWhere Mahomes At?Oct 27, 4:05 am1",2021
Kenneth Gainwell,https://sports.yahoo.com/nfl/players/33538,RB,$1 Waiver,,Slaw Bunnies,https://football.fantasysports.yahoo.com/2021/f1/696126/4,"Oct 27, 4:05 am",0,1,"Kenneth GainwellSlaw BunniesOct 27, 4:05 am1",2021
Christian Kirk,https://sports.yahoo.com/nfl/players/31017,WR,$1 Waiver,,Najee moma,https://football.fantasysports.yahoo.com/2021/f1/696126/6,"Oct 27, 4:05 am",0,1,"Christian KirkNajee momaOct 27, 4:05 am1",2021
Deshaun Watson,https://sports.yahoo.com/nfl/players/30125,QB,$5 Waiver,,Shooting For 1st,https://football.fantasysports.yahoo.com/2021/f1/696126/5,"Oct 22, 3:19 am",0,5,"Deshaun WatsonShooting For 1stOct 22, 3:19 am5",2021
Henry Ruggs III,https://sports.yahoo.com/nfl/players/32682,WR,$1 Waiver,,Hot Freshman RBs,https://football.fantasysports.yahoo.com/2021/f1/696126/3,"Oct 20, 4:07 am",0,1,"Henry Ruggs IIIHot Freshman RBsOct 20, 4:07 am1",2021
Ryan Fitzpatrick,https://sports.yahoo.com/nfl/players/7426,QB,$1 Waiver,,Hunt Fournette October,https://football.fantasysports.yahoo.com/2021/f1/696126/10,"Oct 20, 4:07 am",0,1,"Ryan FitzpatrickHunt Fournette OctoberOct 20, 4:07 am1",2021
D'Ernest Johnson,https://sports.yahoo.com/nfl/players/32608,RB,$2 Waiver,,Slaw Bunnies,https://football.fantasysports.yahoo.com/2021/f1/696126/4,"Oct 20, 4:07 am",0,2,"D'Ernest JohnsonSlaw BunniesOct 20, 4:07 am2",2021
Kenny Golladay,https://sports.yahoo.com/nfl/players/30209,WR,$5 Waiver,,Where Mahomes At?,https://football.fantasysports.yahoo.com/2021/f1/696126/9,"Oct 20, 4:07 am",0,5,"Kenny GolladayWhere Mahomes At?Oct 20, 4:07 am5",2021
Khalil Herbert,https://sports.yahoo.com/nfl/players/33605,RB,$15 Waiver,,Shooting For 1st,https://football.fantasysports.yahoo.com/2021/f1/696126/5,"Oct 17, 3:20 am",0,15,"Khalil HerbertShooting For 1stOct 17, 3:20 am15",2021
Geno Smith,https://sports.yahoo.com/nfl/players/26662,QB,$7 Waiver,,FonziFonarelli,https://football.fantasysports.yahoo.com/2021/f1/696126/2,"Oct 13, 4:11 am",0,7,"Geno SmithFonziFonarelliOct 13, 4:11 am7",2021
Zach Ertz,https://sports.yahoo.com/nfl/players/26658,TE,$3 Waiver,,Hunt Fournette October,https://football.fantasysports.yahoo.com/2021/f1/696126/10,"Oct 6, 4:10 am",0,3,"Zach ErtzHunt Fournette OctoberOct 6, 4:10 am3",2021
Dalton Schultz,https://sports.yahoo.com/nfl/players/31107,TE,$5 Waiver,,Slaw Bunnies,https://football.fantasysports.yahoo.com/2021/f1/696126/4,"Oct 6, 4:10 am",0,5,"Dalton SchultzSlaw BunniesOct 6, 4:10 am5",2021
Kenneth Gainwell,https://sports.yahoo.com/nfl/players/33538,RB,$19 Waiver,,Najee moma,https://football.fantasysports.yahoo.com/2021/f1/696126/6,"Oct 6, 4:10 am",0,19,"Kenneth GainwellNajee momaOct 6, 4:10 am19",2021
Kenyan Drake,https://sports.yahoo.com/nfl/players/29307,RB,$2 Waiver,,FonziFonarelli,https://football.fantasysports.yahoo.com/2021/f1/696126/2,"Oct 4, 3:16 am",0,2,"Kenyan DrakeFonziFonarelliOct 4, 3:16 am2",2021
Ben Roethlisberger,https://sports.yahoo.com/nfl/players/6770,QB,$2 Waiver,,FonziFonarelli,https://football.fantasysports.yahoo.com/2021/f1/696126/2,"Oct 1, 3:21 am",0,2,"Ben RoethlisbergerFonziFonarelliOct 1, 3:21 am2",2021
Tyler Conklin,https://sports.yahoo.com/nfl/players/31127,TE,$1 Waiver,,FonziFonarelli,https://football.fantasysports.yahoo.com/2021/f1/696126/2,"Sep 29, 4:07 am",0,1,"Tyler ConklinFonziFonarelliSep 29, 4:07 am1",2021
Detroit,https://sports.yahoo.com/nfl/teams/detroit/,DEF,$7 Waiver,,Hunt Fournette October,https://football.fantasysports.yahoo.com/2021/f1/696126/10,"Sep 29, 4:07 am",0,7,"DetroitHunt Fournette OctoberSep 29, 4:07 am7",2021
Cole Beasley,https://sports.yahoo.com/nfl/players/26060,WR,$14 Waiver,,Hunt Fournette October,https://football.fantasysports.yahoo.com/2021/f1/696126/10,"Sep 29, 4:07 am",0,14,"Cole BeasleyHunt Fournette OctoberSep 29, 4:07 am14",2021
Dallas,https://sports.yahoo.com/nfl/teams/dallas/,DEF,$1 Waiver,,Najee moma,https://football.fantasysports.yahoo.com/2021/f1/696126/6,"Sep 22, 3:59 am",0,1,"DallasNajee momaSep 22, 3:59 am1",2021
K.J. Osborn,https://sports.yahoo.com/nfl/players/32846,WR,$2 Waiver,,Slaw Bunnies,https://football.fantasysports.yahoo.com/2021/f1/696126/4,"Sep 22, 3:59 am",0,2,"K.J. OsbornSlaw BunniesSep 22, 3:59 am2",2021
James White,https://sports.yahoo.com/nfl/players/27658,RB,$3 Waiver,,2ManyUrklesOnYourTeam,https://football.fantasysports.yahoo.com/2021/f1/696126/7,"Sep 22, 3:59 am",0,3,"James White2ManyUrklesOnYourTeamSep 22, 3:59 am3",2021
Jared Goff,https://sports.yahoo.com/nfl/players/29235,QB,$4 Waiver,,Najee moma,https://football.fantasysports.yahoo.com/2021/f1/696126/6,"Sep 22, 3:59 am",0,4,"Jared GoffNajee momaSep 22, 3:59 am4",2021
Henry Ruggs III,https://sports.yahoo.com/nfl/players/32682,WR,$5 Waiver,,Hot Freshman RBs,https://football.fantasysports.yahoo.com/2021/f1/696126/3,"Sep 22, 3:59 am",0,5,"Henry Ruggs IIIHot Freshman RBsSep 22, 3:59 am5",2021
Taylor Heinicke,https://sports.yahoo.com/nfl/players/28839,QB,$6 Waiver,,Hunt Fournette October,https://football.fantasysports.yahoo.com/2021/f1/696126/10,"Sep 22, 3:59 am",0,6,"Taylor HeinickeHunt Fournette OctoberSep 22, 3:59 am6",2021
Chase Claypool,https://sports.yahoo.com/nfl/players/32719,WR,$1 Waiver,,Shooting For 1st,https://football.fantasysports.yahoo.com/2021/f1/696126/5,"Sep 17, 3:18 am",0,1,"Chase ClaypoolShooting For 1stSep 17, 3:18 am1",2021
Philadelphia,https://sports.yahoo.com/nfl/teams/philadelphia/,DEF,$5 Waiver,,Hunt Fournette October,https://football.fantasysports.yahoo.com/2021/f1/696126/10,"Sep 15, 4:05 am",0,5,"PhiladelphiaHunt Fournette OctoberSep 15, 4:05 am5",2021
Kenneth Gainwell,https://sports.yahoo.com/nfl/players/33538,RB,$11 Waiver,,Najee moma,https://football.fantasysports.yahoo.com/2021/f1/696126/6,"Sep 15, 4:05 am",0,11,"Kenneth GainwellNajee momaSep 15, 4:05 am11",2021
Christian Kirk,https://sports.yahoo.com/nfl/players/31017,WR,$11 Waiver,,Najee moma,https://football.fantasysports.yahoo.com/2021/f1/696126/6,"Sep 15, 4:05 am",0,11,"Christian KirkNajee momaSep 15, 4:05 am11",2021
Teddy Bridgewater,https://sports.yahoo.com/nfl/players/27560,QB,$11 Waiver,,Hunt Fournette October,https://football.fantasysports.yahoo.com/2021/f1/696126/10,"Sep 15, 4:05 am",0,11,"Teddy BridgewaterHunt Fournette OctoberSep 15, 4:05 am11",2021
James Conner,https://sports.yahoo.com/nfl/players/30218,RB,$2 Waiver,,Where Mahomes At?,https://football.fantasysports.yahoo.com/2021/f1/696126/9,"Sep 12, 3:19 am",0,2,"James ConnerWhere Mahomes At?Sep 12, 3:19 am2",2021
Gerald Everett,https://sports.yahoo.com/nfl/players/30157,TE,$1 Waiver,,FonziFonarelli,https://football.fantasysports.yahoo.com/2021/f1/696126/2,"Sep 7, 3:12 am",0,1,"Gerald EverettFonziFonarelliSep 7, 3:12 am1",2021
Marquez Valdes-Scantling,https://sports.yahoo.com/nfl/players/31144,WR,$2 Waiver,,Najee moma,https://football.fantasysports.yahoo.com/2021/f1/696126/6,"Sep 7, 3:12 am",0,2,"Marquez Valdes-ScantlingNajee momaSep 7, 3:12 am2",2021
Tony Pollard,https://sports.yahoo.com/nfl/players/31960,RB,$4 Waiver,,Where Mahomes At?,https://football.fantasysports.yahoo.com/2021/f1/696126/9,"Sep 7, 3:12 am",0,4,"Tony PollardWhere Mahomes At?Sep 7, 3:12 am4",2021
Leonard Fournette,https://sports.yahoo.com/nfl/players/30117,RB,$5 Waiver,,Where Mahomes At?,https://football.fantasysports.yahoo.com/2021/f1/696126/9,"Sep 7, 3:12 am",0,5,"Leonard FournetteWhere Mahomes At?Sep 7, 3:12 am5",2021
Alexander Mattison,https://sports.yahoo.com/nfl/players/31934,RB,$6 Waiver,,Unsolicited Dak pix,https://football.fantasysports.yahoo.com/2021/f1/696126/1,"Sep 7, 3:12 am",0,6,"Alexander MattisonUnsolicited Dak pixSep 7, 3:12 am6",2021
DeVante Parker,https://sports.yahoo.com/nfl/players/28402,WR,$16 Waiver,,Unsolicited Dak pix,https://football.fantasysports.yahoo.com/2021/f1/696126/1,"Sep 7, 3:12 am",0,16,"DeVante ParkerUnsolicited Dak pixSep 7, 3:12 am16",2021
Mike White,https://sports.yahoo.com/nfl/players/31141,QB,$0 Winning Offer,"[['Unsolicited Dak pix', 'https://football.fantasysports.yahoo.com/2022/f1/709240/1', '$0 (Lower waiver priority)']]",Book of Moremoms,https://football.fantasysports.yahoo.com/2022/f1/709240/9,"Dec 28, 3:38 am",1,0,"Mike WhiteBook of MoremomsDec 28, 3:38 am0",2022
Tyler Huntley,https://sports.yahoo.com/nfl/players/32993,QB,$8 Winning Offer,"[['Hurts is hurt', 'https://football.fantasysports.yahoo.com/2022/f1/709240/3', '$0 (Lower Offer)']]",Unsolicited Dak pix,https://football.fantasysports.yahoo.com/2022/f1/709240/1,"Dec 24, 3:22 am",1,8,"Tyler HuntleyUnsolicited Dak pixDec 24, 3:22 am8",2022
Marquise Goodwin,https://sports.yahoo.com/nfl/players/26701,WR,$0 Winning Offer,"[['Fresh Princ(ess) of Helaire', 'https://football.fantasysports.yahoo.com/2022/f1/709240/10', '$0 (Invalid claim due to previous transaction)']]",Fresh Princ(ess) of Helaire,https://football.fantasysports.yahoo.com/2022/f1/709240/10,"Dec 21, 3:46 am",1,0,"Marquise GoodwinFresh Princ(ess) of HelaireDec 21, 3:46 am0",2022
Damien Harris,https://sports.yahoo.com/nfl/players/31919,RB,$6 Winning Offer,"[['Fresh Princ(ess) of Helaire', 'https://football.fantasysports.yahoo.com/2022/f1/709240/10', '$0 (Lower Offer)']]",Herbie and the Homeboy,https://football.fantasysports.yahoo.com/2022/f1/709240/6,"Dec 14, 4:58 am",1,6,"Damien HarrisHerbie and the HomeboyDec 14, 4:58 am6",2022
DJ Chark,https://sports.yahoo.com/nfl/players/31031,WR,$4 Winning Offer,"[['Fresh Princ(ess) of Helaire', 'https://football.fantasysports.yahoo.com/2022/f1/709240/10', '$0 (Lower Offer)']]",Herbie and the Homeboy,https://football.fantasysports.yahoo.com/2022/f1/709240/6,"Dec 14, 4:58 am",1,4,"DJ CharkHerbie and the HomeboyDec 14, 4:58 am4",2022
James Cook,https://sports.yahoo.com/nfl/players/34019,RB,$1 Winning Offer,"[['Book of Moremoms', 'https://football.fantasysports.yahoo.com/2022/f1/709240/9', '$0 (Lower Offer)']]",Herbie and the Homeboy,https://football.fantasysports.yahoo.com/2022/f1/709240/6,"Dec 7, 3:38 am",1,1,"James CookHerbie and the HomeboyDec 7, 3:38 am1",2022
Cam Akers,https://sports.yahoo.com/nfl/players/32722,RB,$6 Winning Offer,"[['DangerBust Wilson', 'https://football.fantasysports.yahoo.com/2022/f1/709240/5', '$4 (Lower Offer)'], ['Book of Moremoms', 'https://football.fantasysports.yahoo.com/2022/f1/709240/9', '$0 (Lower Offer)']]",Hurts is hurt,https://football.fantasysports.yahoo.com/2022/f1/709240/3,"Dec 7, 3:38 am",1,6,"Cam AkersHurts is hurtDec 7, 3:38 am6",2022
Tyler Huntley,https://sports.yahoo.com/nfl/players/32993,QB,$15 Winning Offer,"[['2ManyUrklesOnYourTeam', 'https://football.fantasysports.yahoo.com/2022/f1/709240/7', '$0 (Lower Offer)'], ['FonziFonarelli', 'https://football.fantasysports.yahoo.com/2022/f1/709240/2', '$0 (Lower Offer)']]",Unsolicited Dak pix,https://football.fantasysports.yahoo.com/2022/f1/709240/1,"Dec 7, 3:38 am",1,15,"Tyler HuntleyUnsolicited Dak pixDec 7, 3:38 am15",2022
Mike White,https://sports.yahoo.com/nfl/players/31141,QB,$3 Winning Offer,"[['Herbie and the Homeboy', 'https://football.fantasysports.yahoo.com/2022/f1/709240/6', '$1 (Lower Offer)']]",Hurts is hurt,https://football.fantasysports.yahoo.com/2022/f1/709240/3,"Nov 30, 4:23 am",1,3,"Mike WhiteHurts is hurtNov 30, 4:23 am3",2022
JaMycal Hasty,https://sports.yahoo.com/nfl/players/33199,RB,$25 Winning Offer,"[['Hurts is hurt', 'https://football.fantasysports.yahoo.com/2022/f1/709240/3', '$1 (Lower Offer)']]",DangerBust Wilson,https://football.fantasysports.yahoo.com/2022/f1/709240/5,"Nov 30, 4:23 am",1,25,"JaMycal HastyDangerBust WilsonNov 30, 4:23 am25",2022
Latavius Murray,https://sports.yahoo.com/nfl/players/26804,RB,$20 Winning Offer,"[['Hurts is hurt', 'https://football.fantasysports.yahoo.com/2022/f1/709240/3', '$13 (Lower Offer)']]",Slaw Bunnies,https://football.fantasysports.yahoo.com/2022/f1/709240/4,"Nov 23, 3:35 am",1,20,"Latavius MurraySlaw BunniesNov 23, 3:35 am20",2022
Joshua Palmer,https://sports.yahoo.com/nfl/players/33465,WR,$21 Winning Offer,"[['QB Hospice', 'https://football.fantasysports.yahoo.com/2022/f1/709240/8', '$2 (Lower Offer)'], ['Book of Moremoms', 'https://football.fantasysports.yahoo.com/2022/f1/709240/9', '$0 (Lower Offer)']]",Hurts is hurt,https://football.fantasysports.yahoo.com/2022/f1/709240/3,"Nov 23, 3:35 am",1,21,"Joshua PalmerHurts is hurtNov 23, 3:35 am21",2022
Washington,https://sports.yahoo.com/nfl/teams/washington/,DEF,$8 Winning Offer,"[['Fresh Princ(ess) of Helaire', 'https://football.fantasysports.yahoo.com/2022/f1/709240/10', '$5 (Lower Offer)'], ['Book of Moremoms', 'https://football.fantasysports.yahoo.com/2022/f1/709240/9', '$0 (Lower Offer)']]",Hurts is hurt,https://football.fantasysports.yahoo.com/2022/f1/709240/3,"Nov 16, 3:59 am",1,8,"WashingtonHurts is hurtNov 16, 3:59 am8",2022
Cole Kmet,https://sports.yahoo.com/nfl/players/32713,TE,$16 Winning Offer,"[['2ManyUrklesOnYourTeam', 'https://football.fantasysports.yahoo.com/2022/f1/709240/7', '$2 (Lower Offer)'], ['Book of Moremoms', 'https://football.fantasysports.yahoo.com/2022/f1/709240/9', '$0 (Lower Offer)']]",QB Hospice,https://football.fantasysports.yahoo.com/2022/f1/709240/8,"Nov 16, 3:59 am",1,16,"Cole KmetQB HospiceNov 16, 3:59 am16",2022
Christian Watson,https://sports.yahoo.com/nfl/players/33989,WR,$26 Winning Offer,"[['Hurts is hurt', 'https://football.fantasysports.yahoo.com/2022/f1/709240/3', '$13 (Lower Offer)'], ['2ManyUrklesOnYourTeam', 'https://football.fantasysports.yahoo.com/2022/f1/709240/7', '$6 (Lower Offer)'], ['Herbie and the Homeboy', 'https://football.fantasysports.yahoo.com/2022/f1/709240/6', '$5 (Lower Offer)'], ['Book of Moremoms', 'https://football.fantasysports.yahoo.com/2022/f1/709240/9', '$4 (Lower Offer)']]",QB Hospice,https://football.fantasysports.yahoo.com/2022/f1/709240/8,"Nov 16, 3:59 am",1,26,"Christian WatsonQB HospiceNov 16, 3:59 am26",2022
Isiah Pacheco,https://sports.yahoo.com/nfl/players/34207,RB,$21 Winning Offer,"[['Hurts is hurt', 'https://football.fantasysports.yahoo.com/2022/f1/709240/3', '$11 (Lower Offer)'], ['Book of Moremoms', 'https://football.fantasysports.yahoo.com/2022/f1/709240/9', '$4 (Lower Offer)']]",QB Hospice,https://football.fantasysports.yahoo.com/2022/f1/709240/8,"Nov 16, 3:59 am",1,21,"Isiah PachecoQB HospiceNov 16, 3:59 am21",2022
